"","Level_A","Level_B","Level_C","KO_ID","Description"
"62222",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27669"," K27669; Tequatrovirus homing endonuclease"
"62223",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27670"," K27670; Straboviridae homing endonuclease"
"62224",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27671"," K27671; Straboviridae homing endonuclease"
"62225",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27713"," K27713; Straboviridae homing endonuclease"
"62226",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27714"," K27714; Straboviridae homing endonuclease"
"62227",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27715"," K27715; Straboviridae homing endonuclease"
"62228",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27716"," K27716; Tequatrovirus homing endonuclease"
"62229",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27717"," K27717; Tequatrovirus homing endonuclease"
"62230",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27718"," K27718; Tequatrovirus homing endonuclease"
"62231",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27719"," K27719; Proteus phage homing endonuclease"
"62232",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27720"," K27720; Acinetobacter phage homing endonuclease"
"62233",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27721"," K27721; Straboviridae intron-like DNA endonuclease"
"62234",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27722"," K27722; Aeromonas phage nuclease"
"62235",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27723"," K27723; Acinetobacter phage putative endonuclease subunit"
"62236",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27724"," K27724; Straboviridae homing endonuclease"
"62237",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27725"," K27725; Acinetobacter phage putative Seg-like homing endonuclease"
"62238",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27726"," K27726; Straboviridae SbcC-like subunit of palindrome specific endonuclease"
"62239",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27727"," K27727; Suoliviridae exonuclease"
"62240",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27728"," K27728; Buchavirus homing endonuclease with GIY-YIG motif"
"62241",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27729"," K27729; Mycobacterium phage DNA polymerase exonuclease subunit"
"62242",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27730"," K27730; Mycobacterium phage DNA polymerase exonuclease subunit"
"62243",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27731"," K27731; Mycobacterium phage exonuclease"
"62244",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27732"," K27732; Mycobacterium phage exonuclease"
"62245",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27734"," K27734; Mycobacterium phage HNH endonuclease"
"62246",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27737"," K27737; Vilmaviridae nuclease"
"62247",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27738"," K27738; Zierdtviridae exonuclease"
"62248",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27739"," K27739; Zierdtviridae HNH endonuclease"
"62249",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27763"," K27763; Ackermannviridae head maturation protease"
"62250",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27765"," K27765; Ranavirus putative capsid maturation protease"
"62251",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27766"," K27766; Chaseviridae head maturation protease"
"62252",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27767"," K27767; Demerecviridae ATP-dependent protease"
"62253",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27769"," K27769; Drexlerviridae head maturation protease"
"62254",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27770"," K27770; Haloferacalesvirus head maturation protease"
"62255",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27771"," K27771; Herelleviridae head maturation protease"
"62256",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27772"," K27772; Crassvirales protease"
"62257",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27820"," K27820; Vilmaviridae head maturation protease"
"62258",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27821"," K27821; Kyanoviridae head maturation protease"
"62259",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27822"," K27822; Prasinovirus head maturation protease"
"62260",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27823"," K27823; Betaentomopoxvirus metalloprotease (Cop-G1L)"
"62261",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27824"," K27824; Betaentomopoxvirus virion core cysteine protease"
"62262",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27825"," K27825; Rudiviridae protease"
"62263",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27826"," K27826; Schitoviridae ATP-dependent protease"
"62264",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27827"," K27827; Schitoviridae CLP protease"
"62265",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27828"," K27828; Vibrio phage ATP-dependent protease"
"62266",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27829"," K27829; Gordonia phage head maturation protease"
"62267",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27830"," K27830; Mycobacterium phage ClpP-like protease"
"62268",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27831"," K27831; Vilmaviridae head maturation protease"
"62269",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27851"," K27851; Zierdtviridae head maturation protease"
"62270",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27852"," K27852; Steigviridae aspartyl protease"
"62271",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27222"," K27222; Ackermannviridae DNA primase"
"62272",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27223"," K27223; Autographiviridae DNA primase"
"62273",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27321"," K27321; Casjensviridae DNA primase"
"62274",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27324"," K27324; Demerecviridae DNA primase"
"62275",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27326"," K27326; Drexlerviridae DNA primase"
"62276",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27327"," K27327; Hafunaviridae DNA primase"
"62277",NA,"09192 Unclassified: genetic information processing","99979 Viral proteins","K27328"," K27328; Bacillus phage primase"
