Orthogroup	acastellanii_braker	bc2001_braker	bc2002_braker	dicty_braker	vvermcdc19_braker	Total
OG0005625	0	2	2	0	1	5
OG0005626	0	1	1	1	2	5
OG0005627	0	3	1	0	1	5
OG0005628	0	3	2	0	0	5
OG0005629	0	2	3	0	0	5
OG0005630	0	2	3	0	0	5
OG0005631	0	3	2	0	0	5
OG0005632	0	2	2	0	1	5
OG0005633	0	2	2	1	0	5
OG0005634	0	1	2	0	2	5
OG0005635	0	2	1	0	2	5
OG0005636	0	1	2	1	1	5
OG0005637	0	2	1	0	2	5
OG0005638	0	2	2	0	1	5
OG0005639	0	2	1	2	0	5
OG0005640	0	2	3	0	0	5
OG0005641	0	1	1	0	3	5
OG0005642	0	2	2	0	1	5
OG0005643	0	2	2	0	1	5
OG0005644	0	2	1	1	1	5
OG0005645	0	3	2	0	0	5
OG0005646	0	3	2	0	0	5
OG0005647	0	1	4	0	0	5
OG0005648	0	2	2	0	1	5
OG0005649	0	3	2	0	0	5
OG0005650	0	1	1	2	1	5
OG0005651	0	1	1	1	2	5
OG0005652	0	1	1	1	2	5
OG0005653	0	2	2	0	1	5
OG0005654	0	2	2	0	1	5
OG0005655	0	2	3	0	0	5
OG0005656	0	1	2	1	1	5
OG0005657	0	1	1	1	2	5
OG0005658	0	1	2	0	2	5
OG0005659	0	1	1	2	1	5
OG0005660	0	2	3	0	0	5
OG0005661	0	1	1	1	2	5
OG0005662	0	2	2	0	1	5
OG0005663	0	1	4	0	0	5
OG0005664	0	1	1	1	2	5
OG0005665	0	1	1	1	2	5
OG0005666	0	1	1	1	2	5
OG0005667	0	1	1	1	2	5
OG0005668	0	1	1	0	3	5
OG0005669	0	1	1	1	2	5
OG0005670	0	1	1	1	2	5
OG0005671	0	2	2	0	1	5
OG0005672	0	2	2	0	1	5
OG0005673	0	2	2	0	1	5
OG0005674	0	3	2	0	0	5
OG0005675	0	2	1	1	1	5
OG0005676	0	2	2	0	1	5
OG0005677	0	1	4	0	0	5
OG0005678	0	1	1	1	2	5
OG0005679	0	2	2	0	1	5
OG0005680	0	2	3	0	0	5
OG0005681	0	2	1	1	1	5
OG0005682	0	1	1	1	2	5
OG0005683	0	2	2	0	1	5
OG0005684	0	2	2	0	1	5
OG0005685	0	2	3	0	0	5
OG0005686	0	2	2	0	1	5
OG0005687	0	1	2	0	2	5
OG0005688	0	4	1	0	0	5
OG0005689	0	1	1	1	2	5
OG0005690	0	3	2	0	0	5
OG0005691	0	1	4	0	0	5
OG0005692	0	1	1	0	3	5
OG0005693	0	2	1	1	1	5
OG0005694	0	1	2	1	1	5
OG0005695	0	4	1	0	0	5
OG0005696	0	1	2	1	1	5
OG0005697	0	1	0	0	4	5
OG0005698	0	3	1	0	1	5
OG0005699	0	1	1	2	1	5
OG0005700	0	1	1	0	3	5
OG0005701	0	2	1	0	2	5
OG0005702	0	2	2	0	1	5
OG0005703	0	2	3	0	0	5
OG0005704	0	1	1	2	1	5
OG0005705	0	2	2	0	1	5
OG0005706	0	1	1	1	2	5
OG0005707	0	2	2	0	1	5
OG0005708	0	1	1	0	3	5
OG0005709	0	3	1	0	1	5
OG0005710	0	1	1	2	1	5
OG0005711	0	1	1	1	2	5
OG0005712	0	1	1	1	2	5
OG0005713	0	1	1	2	1	5
OG0005714	0	2	2	0	1	5
OG0005715	0	2	1	1	1	5
OG0005716	0	4	1	0	0	5
OG0005717	0	2	3	0	0	5
OG0005718	0	1	2	1	1	5
OG0005719	0	1	1	1	2	5
OG0005720	0	2	1	0	2	5
OG0005721	0	1	1	1	2	5
OG0005722	0	3	2	0	0	5
OG0005723	0	2	2	0	1	5
OG0005724	0	1	1	0	3	5
OG0005725	0	1	2	1	1	5
OG0005726	0	1	4	0	0	5
OG0005727	0	1	1	1	2	5
OG0005728	0	2	2	0	1	5
OG0005729	0	1	4	0	0	5
OG0005730	0	2	1	1	1	5
OG0005731	0	1	1	1	2	5
OG0005732	0	2	1	1	1	5
OG0005733	0	2	2	0	1	5
OG0005734	0	1	4	0	0	5
OG0005735	0	3	2	0	0	5
OG0005736	0	3	2	0	0	5
OG0005737	0	2	1	1	1	5
OG0005738	0	1	4	0	0	5
OG0005739	0	1	4	0	0	5
OG0005740	0	1	2	1	1	5
OG0005741	0	2	3	0	0	5
OG0005742	0	2	1	1	1	5
OG0005743	0	2	2	0	1	5
OG0005744	0	2	1	0	2	5
OG0005745	0	3	1	0	1	5
OG0005746	0	1	2	1	1	5
OG0005747	0	1	1	0	3	5
OG0005748	0	2	2	0	1	5
OG0005749	0	2	1	0	2	5
OG0005750	0	1	1	1	2	5
OG0005751	0	3	1	0	1	5
OG0005752	0	1	4	0	0	5
OG0005753	0	2	1	0	2	5
OG0005754	0	1	2	0	2	5
OG0005755	0	1	2	1	1	5
OG0005756	0	1	1	1	2	5
OG0005757	0	1	1	0	3	5
OG0005758	0	2	3	0	0	5
OG0005759	0	2	3	0	0	5
OG0005760	0	1	1	1	2	5
OG0005761	0	1	1	1	2	5
OG0005762	0	1	2	1	1	5
OG0005763	0	2	1	1	1	5
OG0005764	0	2	2	0	1	5
OG0005765	0	2	1	0	2	5
OG0005766	0	2	1	1	1	5
OG0005767	0	1	1	1	2	5
OG0005768	0	1	1	2	1	5
OG0005769	0	1	1	1	2	5
OG0005770	0	2	2	0	1	5
OG0005771	0	2	2	0	1	5
OG0005772	0	2	3	0	0	5
OG0005773	0	2	1	0	2	5
OG0005774	0	1	1	1	2	5
OG0005775	0	1	1	0	3	5
OG0005776	0	2	1	0	2	5
OG0005777	0	1	2	0	2	5
OG0005778	0	1	1	0	3	5
OG0005779	0	1	2	1	1	5
OG0005780	0	2	2	0	1	5
OG0005781	0	2	1	0	2	5
OG0005782	0	1	1	0	3	5
OG0005783	0	2	1	1	1	5
OG0005784	0	2	1	0	2	5
OG0005785	0	1	1	1	2	5
OG0005786	0	1	1	1	2	5
OG0005787	0	1	4	0	0	5
OG0005788	0	1	1	2	1	5
OG0005789	0	1	1	1	2	5
OG0005790	0	1	1	0	3	5
OG0005791	0	1	1	0	3	5
OG0005792	0	2	0	1	2	5
OG0005793	0	1	1	0	3	5
OG0005794	0	2	1	1	1	5
OG0005795	0	1	2	0	2	5
OG0005796	0	2	1	1	1	5
OG0005797	0	1	1	0	3	5
OG0005798	0	1	1	1	2	5
OG0005799	0	2	1	1	1	5
OG0005800	0	2	1	0	2	5
OG0005801	0	1	1	1	2	5
OG0005802	0	2	1	1	1	5
OG0005803	0	2	2	0	1	5
OG0005804	0	1	1	1	2	5
OG0005805	0	1	2	0	2	5
OG0005806	0	1	4	0	0	5
OG0005807	0	2	2	0	1	5
OG0005808	0	1	2	1	1	5
OG0005809	0	1	1	2	1	5
OG0005810	0	1	4	0	0	5
OG0005811	0	1	1	1	2	5
OG0005812	0	2	1	1	1	5
OG0005813	0	1	1	1	2	5
OG0005814	0	1	1	1	2	5
OG0005815	0	3	1	0	1	5
OG0005816	0	1	2	0	2	5
OG0005817	0	2	1	0	2	5
OG0005818	0	3	2	0	0	5
OG0005819	0	1	2	0	2	5
OG0005820	0	3	2	0	0	5
OG0005821	0	2	2	0	1	5
OG0005822	0	1	4	0	0	5
OG0005823	0	1	1	1	2	5
OG0005824	0	1	1	0	3	5
OG0005825	0	1	2	1	1	5
OG0005826	0	2	2	0	1	5
OG0005827	0	3	1	0	1	5
OG0005828	0	3	1	1	0	5
OG0005829	0	4	1	0	0	5
OG0005830	0	1	1	1	2	5
OG0005831	0	1	1	1	2	5
OG0005832	0	2	2	0	1	5
OG0005833	0	1	1	2	1	5
OG0005834	0	1	1	2	1	5
OG0005835	0	3	2	0	0	5
OG0005836	0	0	5	0	0	5
OG0005837	0	0	5	0	0	5
OG0005838	0	0	1	1	3	5
OG0005839	0	0	5	0	0	5
OG0005840	0	0	5	0	0	5
OG0005841	0	0	5	0	0	5
OG0005842	0	0	5	0	0	5
OG0005843	0	0	5	0	0	5
OG0005844	0	0	5	0	0	5
OG0005845	0	0	5	0	0	5
OG0005846	0	0	5	0	0	5
OG0005847	0	0	5	0	0	5
OG0005848	0	0	0	5	0	5
OG0005849	0	0	0	5	0	5
OG0005850	0	0	0	5	0	5
OG0005851	0	0	0	5	0	5
OG0005852	0	0	0	5	0	5
OG0005853	0	0	0	5	0	5
OG0005854	0	0	0	5	0	5
OG0005855	0	0	0	5	0	5
OG0005856	0	0	0	4	1	5
OG0005857	0	0	0	2	3	5
OG0005858	0	0	0	1	4	5
OG0005859	0	0	0	5	0	5
OG0005860	0	0	0	5	0	5
OG0005861	0	0	0	1	4	5
OG0005862	0	0	0	5	0	5
OG0005863	0	0	0	5	0	5
OG0005864	0	0	0	5	0	5
OG0005865	0	0	0	5	0	5
OG0005866	0	0	0	5	0	5
OG0005867	0	0	0	5	0	5
OG0005868	0	0	0	4	1	5
OG0005869	0	0	0	5	0	5
OG0005870	0	0	0	5	0	5
OG0005871	0	0	0	5	0	5
OG0005872	0	0	0	5	0	5
OG0005873	0	0	0	5	0	5
OG0005874	0	0	0	5	0	5
OG0005875	0	0	0	5	0	5
OG0005876	0	0	0	5	0	5
OG0005877	0	0	0	2	3	5
OG0005878	0	0	0	5	0	5
OG0005879	0	0	0	3	2	5
OG0005880	0	0	0	5	0	5
OG0005881	0	0	0	5	0	5
OG0005882	0	0	0	5	0	5
OG0005883	0	0	0	5	0	5
OG0005884	0	0	0	5	0	5
OG0005885	0	0	0	5	0	5
OG0005886	0	0	0	4	1	5
OG0005887	0	0	0	5	0	5
OG0005888	0	0	0	5	0	5
OG0005889	0	0	0	5	0	5
OG0005890	0	0	0	5	0	5
OG0005891	0	0	0	5	0	5
OG0005892	0	0	0	5	0	5
OG0005893	0	0	0	5	0	5
OG0005894	0	0	0	5	0	5
OG0005895	0	0	0	5	0	5
OG0005896	0	0	0	5	0	5
OG0005897	0	0	0	5	0	5
OG0005898	0	0	0	5	0	5
OG0005899	0	0	0	5	0	5
OG0005900	0	0	0	5	0	5
OG0005901	0	0	0	5	0	5
OG0005902	0	0	0	5	0	5
OG0005903	0	0	0	5	0	5
OG0005904	0	0	0	5	0	5
OG0005905	0	0	0	5	0	5
OG0005906	0	0	0	5	0	5
OG0005907	0	0	0	5	0	5
OG0005908	0	0	0	5	0	5
OG0005909	0	0	0	5	0	5
OG0005910	0	0	0	1	4	5
OG0005911	0	0	0	5	0	5
OG0005912	0	0	0	5	0	5
OG0005913	0	0	0	0	5	5
OG0005914	0	0	0	0	5	5
OG0005915	0	0	0	0	5	5
OG0005916	0	0	0	0	5	5
OG0005917	0	0	0	0	5	5
OG0005918	0	0	0	0	5	5
OG0005919	0	0	0	0	5	5
OG0005920	0	0	0	0	5	5
OG0005921	0	0	0	0	5	5
OG0005922	0	0	0	0	5	5
OG0005923	0	0	0	0	5	5
OG0005924	0	0	0	0	5	5
OG0005925	0	0	0	0	5	5
OG0005926	0	0	0	0	5	5
OG0005927	0	0	0	0	5	5
OG0005928	0	0	0	0	5	5
OG0005929	0	0	0	0	5	5
OG0005930	0	0	0	0	5	5
OG0005931	0	0	0	0	5	5
OG0005932	0	0	0	0	5	5
OG0005933	0	0	0	0	5	5
OG0005934	0	0	0	0	5	5
OG0005935	0	0	0	0	5	5
OG0005936	0	0	0	0	5	5
OG0005937	0	0	0	0	5	5
OG0005938	0	0	0	0	5	5
OG0005939	0	0	0	0	5	5
OG0005940	0	0	0	0	5	5
OG0005941	0	0	0	0	5	5
OG0005942	0	0	0	0	5	5
OG0005943	0	0	0	0	5	5
OG0005944	0	0	0	0	5	5
OG0005945	0	0	0	0	5	5
OG0005946	0	0	0	0	5	5
OG0005947	0	0	0	0	5	5
OG0005948	0	0	0	0	5	5
OG0005949	0	0	0	0	5	5
OG0005950	0	0	0	0	5	5
OG0005951	0	0	0	0	5	5
OG0005952	0	0	0	0	5	5
OG0005953	0	0	0	0	5	5
OG0005954	0	0	0	0	5	5
OG0005955	0	0	0	0	5	5
OG0005956	0	0	0	0	5	5
OG0005957	0	0	0	0	5	5
OG0005958	0	0	0	0	5	5
OG0005959	0	0	0	0	5	5
OG0005960	0	0	0	0	5	5
OG0005961	0	0	0	0	5	5
OG0005962	0	0	0	0	5	5
OG0005963	0	0	0	0	5	5
OG0005964	0	0	0	0	5	5
OG0005965	0	0	0	0	5	5
OG0005966	0	0	0	0	5	5
OG0005967	0	0	0	0	5	5
OG0005968	0	0	0	0	5	5
OG0005969	0	0	0	0	5	5
OG0005970	0	0	0	0	5	5
OG0005971	0	0	0	0	5	5
OG0005972	0	0	0	0	5	5
OG0005973	0	0	0	0	5	5
OG0005974	0	0	0	0	5	5
OG0005975	0	0	0	0	5	5
OG0005976	0	0	0	0	5	5
OG0005977	0	0	0	0	5	5
OG0005978	0	0	0	0	5	5
OG0005979	0	0	0	0	5	5
OG0005980	0	0	0	0	5	5
OG0005981	0	0	0	0	5	5
OG0005982	0	0	0	0	5	5
OG0005983	0	0	0	0	5	5
OG0005984	0	0	0	0	5	5
OG0005985	0	0	0	0	5	5
OG0005986	0	0	0	0	5	5
OG0005987	0	0	0	0	5	5
OG0005988	0	0	0	0	5	5
OG0005989	0	0	0	0	5	5
OG0005990	0	0	0	0	5	5
OG0005991	0	0	0	0	5	5
OG0005992	0	0	0	0	5	5
OG0005993	0	0	0	0	5	5
OG0005994	0	0	0	0	5	5
OG0005995	0	0	0	0	5	5
OG0005996	0	0	0	0	5	5
OG0005997	0	0	0	0	5	5
OG0005998	0	0	0	0	5	5
OG0005999	0	0	0	0	5	5
OG0006000	0	0	0	0	5	5
OG0006001	0	0	0	0	5	5
OG0006002	0	0	0	0	5	5
OG0006003	0	0	0	0	5	5
OG0006004	0	0	0	0	5	5
OG0006005	0	0	0	0	5	5
OG0006006	0	0	0	0	5	5
OG0006007	0	0	0	0	5	5
OG0006008	0	0	0	0	5	5
OG0006009	0	0	0	0	5	5
OG0006010	0	0	0	0	5	5
OG0006011	0	0	0	0	5	5
OG0006012	0	0	0	0	5	5
OG0006013	0	0	0	0	5	5
OG0006014	0	0	0	0	5	5
OG0006015	0	0	0	0	5	5
OG0006016	0	0	0	0	5	5
OG0006017	0	0	0	0	5	5
OG0006018	0	0	0	0	5	5
OG0006019	0	0	0	0	5	5
OG0006020	0	0	0	0	5	5
OG0006021	0	0	0	0	5	5
OG0006022	0	0	0	0	5	5
OG0006023	0	0	0	0	5	5
OG0006024	0	0	0	0	5	5
OG0006025	0	0	0	0	5	5
OG0006026	4	0	0	0	0	4
OG0006027	4	0	0	0	0	4
OG0006028	1	2	1	0	0	4
OG0006029	1	1	0	1	1	4
OG0006030	4	0	0	0	0	4
OG0006031	4	0	0	0	0	4
OG0006032	4	0	0	0	0	4
OG0006033	2	0	0	1	1	4
OG0006034	3	0	0	1	0	4
OG0006035	1	1	0	1	1	4
OG0006036	4	0	0	0	0	4
OG0006037	1	0	2	1	0	4
OG0006038	4	0	0	0	0	4
OG0006039	4	0	0	0	0	4
OG0006040	4	0	0	0	0	4
OG0006041	1	1	1	1	0	4
OG0006042	4	0	0	0	0	4
OG0006043	1	1	1	0	1	4
OG0006044	4	0	0	0	0	4
OG0006045	2	0	0	0	2	4
OG0006046	4	0	0	0	0	4
OG0006047	4	0	0	0	0	4
OG0006048	4	0	0	0	0	4
OG0006049	1	1	1	0	1	4
OG0006050	1	0	1	1	1	4
OG0006051	1	0	0	1	2	4
OG0006052	2	0	0	1	1	4
OG0006053	1	0	1	1	1	4
OG0006054	1	1	1	0	1	4
OG0006055	1	1	1	1	0	4
OG0006056	1	0	1	0	2	4
OG0006057	4	0	0	0	0	4
OG0006058	1	0	0	0	3	4
OG0006059	2	0	0	2	0	4
OG0006060	1	1	1	0	1	4
OG0006061	1	1	0	1	1	4
OG0006062	2	0	0	1	1	4
OG0006063	1	1	1	0	1	4
OG0006064	2	0	0	0	2	4
OG0006065	4	0	0	0	0	4
OG0006066	1	0	0	1	2	4
OG0006067	2	0	0	0	2	4
OG0006068	1	1	1	0	1	4
OG0006069	1	1	1	0	1	4
OG0006070	1	0	0	0	3	4
OG0006071	1	1	1	0	1	4
OG0006072	1	0	1	1	1	4
OG0006073	1	1	1	0	1	4
OG0006074	1	0	0	1	2	4
OG0006075	1	0	1	1	1	4
OG0006076	1	1	1	0	1	4
OG0006077	1	1	1	0	1	4
OG0006078	4	0	0	0	0	4
OG0006079	3	0	0	0	1	4
OG0006080	2	0	0	1	1	4
OG0006081	4	0	0	0	0	4
OG0006082	4	0	0	0	0	4
OG0006083	3	0	0	0	1	4
OG0006084	1	0	0	1	2	4
OG0006085	4	0	0	0	0	4
OG0006086	4	0	0	0	0	4
OG0006087	4	0	0	0	0	4
OG0006088	1	1	2	0	0	4
OG0006089	1	0	0	1	2	4
OG0006090	4	0	0	0	0	4
OG0006091	1	1	1	0	1	4
OG0006092	1	1	1	0	1	4
OG0006093	4	0	0	0	0	4
OG0006094	1	1	1	0	1	4
OG0006095	1	1	1	1	0	4
OG0006096	1	1	1	0	1	4
OG0006097	4	0	0	0	0	4
OG0006098	1	1	1	0	1	4
OG0006099	1	0	0	1	2	4
OG0006100	4	0	0	0	0	4
OG0006101	4	0	0	0	0	4
OG0006102	1	0	1	1	1	4
OG0006103	1	1	0	1	1	4
OG0006104	4	0	0	0	0	4
OG0006105	3	0	0	0	1	4
OG0006106	4	0	0	0	0	4
OG0006107	4	0	0	0	0	4
OG0006108	4	0	0	0	0	4
OG0006109	1	1	1	0	1	4
OG0006110	1	1	1	0	1	4
OG0006111	2	0	0	2	0	4
OG0006112	3	0	0	0	1	4
OG0006113	4	0	0	0	0	4
OG0006114	1	1	1	0	1	4
OG0006115	1	1	1	1	0	4
OG0006116	4	0	0	0	0	4
OG0006117	4	0	0	0	0	4
OG0006118	4	0	0	0	0	4
OG0006119	2	1	0	0	1	4
OG0006120	1	1	1	0	1	4
OG0006121	4	0	0	0	0	4
OG0006122	1	1	1	0	1	4
OG0006123	3	0	0	1	0	4
OG0006124	1	1	1	0	1	4
OG0006125	3	0	0	0	1	4
OG0006126	1	1	0	1	1	4
OG0006127	4	0	0	0	0	4
OG0006128	1	1	1	0	1	4
OG0006129	1	1	1	0	1	4
OG0006130	4	0	0	0	0	4
OG0006131	1	1	1	1	0	4
OG0006132	2	0	0	0	2	4
OG0006133	1	0	0	1	2	4
OG0006134	4	0	0	0	0	4
OG0006135	1	1	1	0	1	4
OG0006136	2	0	0	1	1	4
OG0006137	3	0	0	0	1	4
OG0006138	4	0	0	0	0	4
OG0006139	1	1	1	0	1	4
OG0006140	1	1	0	1	1	4
OG0006141	1	1	1	0	1	4
OG0006142	1	0	2	0	1	4
OG0006143	1	0	1	1	1	4
OG0006144	4	0	0	0	0	4
OG0006145	3	0	0	0	1	4
OG0006146	4	0	0	0	0	4
OG0006147	4	0	0	0	0	4
OG0006148	4	0	0	0	0	4
OG0006149	2	1	1	0	0	4
OG0006150	2	0	0	0	2	4
OG0006151	4	0	0	0	0	4
OG0006152	4	0	0	0	0	4
OG0006153	3	0	0	0	1	4
OG0006154	4	0	0	0	0	4
OG0006155	1	1	1	0	1	4
OG0006156	3	0	0	1	0	4
OG0006157	4	0	0	0	0	4
OG0006158	1	0	1	1	1	4
OG0006159	4	0	0	0	0	4
OG0006160	1	1	0	1	1	4
OG0006161	4	0	0	0	0	4
OG0006162	4	0	0	0	0	4
OG0006163	4	0	0	0	0	4
OG0006164	1	1	1	0	1	4
OG0006165	1	1	0	1	1	4
OG0006166	4	0	0	0	0	4
OG0006167	1	1	1	0	1	4
OG0006168	1	0	0	0	3	4
OG0006169	1	1	1	0	1	4
OG0006170	2	2	0	0	0	4
OG0006171	2	0	0	1	1	4
OG0006172	1	1	1	0	1	4
OG0006173	1	1	1	0	1	4
OG0006174	4	0	0	0	0	4
OG0006175	4	0	0	0	0	4
OG0006176	1	1	1	0	1	4
OG0006177	1	0	0	0	3	4
OG0006178	4	0	0	0	0	4
OG0006179	1	0	0	1	2	4
OG0006180	2	0	0	1	1	4
OG0006181	2	1	1	0	0	4
OG0006182	3	0	0	0	1	4
OG0006183	1	0	1	1	1	4
OG0006184	1	0	0	3	0	4
OG0006185	1	0	0	0	3	4
OG0006186	2	0	0	0	2	4
OG0006187	2	0	0	1	1	4
OG0006188	3	0	0	0	1	4
OG0006189	1	1	0	1	1	4
OG0006190	2	0	0	1	1	4
OG0006191	4	0	0	0	0	4
OG0006192	1	1	1	0	1	4
OG0006193	4	0	0	0	0	4
OG0006194	4	0	0	0	0	4
OG0006195	1	1	1	0	1	4
OG0006196	1	1	1	0	1	4
OG0006197	1	1	1	0	1	4
OG0006198	2	0	0	1	1	4
OG0006199	3	0	0	1	0	4
OG0006200	4	0	0	0	0	4
OG0006201	1	1	1	0	1	4
OG0006202	1	1	1	0	1	4
OG0006203	4	0	0	0	0	4
OG0006204	4	0	0	0	0	4
OG0006205	1	1	0	1	1	4
OG0006206	4	0	0	0	0	4
OG0006207	1	0	1	1	1	4
OG0006208	4	0	0	0	0	4
OG0006209	4	0	0	0	0	4
OG0006210	4	0	0	0	0	4
OG0006211	4	0	0	0	0	4
OG0006212	1	1	1	0	1	4
OG0006213	1	1	1	0	1	4
OG0006214	4	0	0	0	0	4
OG0006215	2	0	0	1	1	4
OG0006216	1	1	1	0	1	4
OG0006217	1	1	1	0	1	4
OG0006218	1	1	1	0	1	4
OG0006219	1	1	1	0	1	4
OG0006220	1	1	1	0	1	4
OG0006221	4	0	0	0	0	4
OG0006222	1	1	0	1	1	4
OG0006223	3	0	0	1	0	4
OG0006224	4	0	0	0	0	4
OG0006225	4	0	0	0	0	4
OG0006226	1	0	0	1	2	4
OG0006227	1	1	1	0	1	4
OG0006228	1	1	1	0	1	4
OG0006229	1	1	1	1	0	4
OG0006230	1	1	1	0	1	4
OG0006231	1	1	1	0	1	4
OG0006232	4	0	0	0	0	4
OG0006233	4	0	0	0	0	4
OG0006234	2	0	0	1	1	4
OG0006235	4	0	0	0	0	4
OG0006236	2	0	0	0	2	4
OG0006237	1	1	0	1	1	4
OG0006238	4	0	0	0	0	4
OG0006239	2	0	0	0	2	4
OG0006240	1	0	0	0	3	4
OG0006241	1	0	0	0	3	4
OG0006242	2	0	0	2	0	4
OG0006243	2	0	0	0	2	4
OG0006244	1	1	1	0	1	4
OG0006245	2	0	0	1	1	4
OG0006246	3	0	0	0	1	4
OG0006247	4	0	0	0	0	4
OG0006248	1	0	0	1	2	4
OG0006249	4	0	0	0	0	4
OG0006250	1	1	1	0	1	4
OG0006251	1	0	1	1	1	4
OG0006252	1	1	0	1	1	4
OG0006253	1	1	1	0	1	4
OG0006254	4	0	0	0	0	4
OG0006255	1	1	1	0	1	4
OG0006256	4	0	0	0	0	4
OG0006257	4	0	0	0	0	4
OG0006258	4	0	0	0	0	4
OG0006259	4	0	0	0	0	4
OG0006260	2	0	0	0	2	4
OG0006261	2	0	0	0	2	4
OG0006262	4	0	0	0	0	4
OG0006263	4	0	0	0	0	4
OG0006264	2	1	1	0	0	4
OG0006265	1	0	0	1	2	4
OG0006266	3	0	0	0	1	4
OG0006267	1	0	0	2	1	4
OG0006268	3	0	0	0	1	4
OG0006269	4	0	0	0	0	4
OG0006270	4	0	0	0	0	4
OG0006271	1	0	0	1	2	4
OG0006272	1	1	1	0	1	4
OG0006273	4	0	0	0	0	4
OG0006274	4	0	0	0	0	4
OG0006275	1	0	0	2	1	4
OG0006276	1	1	1	0	1	4
OG0006277	1	0	0	0	3	4
OG0006278	1	1	1	0	1	4
OG0006279	2	0	0	1	1	4
OG0006280	1	1	1	0	1	4
OG0006281	1	0	1	1	1	4
OG0006282	1	1	0	2	0	4
OG0006283	1	1	0	1	1	4
OG0006284	1	0	0	1	2	4
OG0006285	1	1	1	0	1	4
OG0006286	1	1	1	0	1	4
OG0006287	4	0	0	0	0	4
OG0006288	1	1	1	0	1	4
OG0006289	1	0	0	3	0	4
OG0006290	1	1	1	1	0	4
OG0006291	3	0	0	0	1	4
OG0006292	4	0	0	0	0	4
OG0006293	2	0	1	0	1	4
OG0006294	1	1	1	0	1	4
OG0006295	1	1	1	0	1	4
OG0006296	2	0	0	2	0	4
OG0006297	3	0	0	1	0	4
OG0006298	1	1	1	0	1	4
OG0006299	1	1	1	0	1	4
OG0006300	4	0	0	0	0	4
OG0006301	4	0	0	0	0	4
OG0006302	1	1	0	1	1	4
OG0006303	1	2	1	0	0	4
OG0006304	1	1	1	0	1	4
OG0006305	4	0	0	0	0	4
OG0006306	4	0	0	0	0	4
OG0006307	4	0	0	0	0	4
OG0006308	1	1	1	0	1	4
OG0006309	1	1	1	0	1	4
OG0006310	1	1	1	0	1	4
OG0006311	3	0	0	0	1	4
OG0006312	1	1	0	1	1	4
OG0006313	1	1	0	1	1	4
OG0006314	1	1	0	1	1	4
OG0006315	1	1	0	1	1	4
OG0006316	2	0	0	1	1	4
OG0006317	1	1	1	0	1	4
OG0006318	1	2	1	0	0	4
OG0006319	1	1	0	1	1	4
OG0006320	1	1	2	0	0	4
OG0006321	2	0	0	1	1	4
OG0006322	4	0	0	0	0	4
OG0006323	1	2	0	0	1	4
OG0006324	1	1	1	0	1	4
OG0006325	4	0	0	0	0	4
OG0006326	1	0	0	0	3	4
OG0006327	2	0	0	1	1	4
OG0006328	1	0	2	0	1	4
OG0006329	2	1	1	0	0	4
OG0006330	1	1	1	0	1	4
OG0006331	3	0	0	1	0	4
OG0006332	1	0	0	2	1	4
OG0006333	1	0	0	2	1	4
OG0006334	4	0	0	0	0	4
OG0006335	2	0	0	0	2	4
OG0006336	2	0	0	2	0	4
OG0006337	1	0	0	2	1	4
OG0006338	3	0	0	0	1	4
OG0006339	1	1	1	0	1	4
OG0006340	1	0	0	1	2	4
OG0006341	4	0	0	0	0	4
OG0006342	1	1	1	0	1	4
OG0006343	1	1	1	0	1	4
OG0006344	1	0	0	1	2	4
OG0006345	2	0	0	2	0	4
OG0006346	2	0	0	1	1	4
OG0006347	1	1	0	1	1	4
OG0006348	1	1	1	0	1	4
OG0006349	3	0	0	0	1	4
OG0006350	1	0	0	1	2	4
OG0006351	1	0	1	1	1	4
OG0006352	2	1	1	0	0	4
OG0006353	4	0	0	0	0	4
OG0006354	1	1	1	0	1	4
OG0006355	1	1	1	0	1	4
OG0006356	4	0	0	0	0	4
OG0006357	2	0	0	0	2	4
OG0006358	1	0	1	1	1	4
OG0006359	1	1	1	0	1	4
OG0006360	2	0	0	1	1	4
OG0006361	1	1	0	0	2	4
OG0006362	4	0	0	0	0	4
OG0006363	1	1	1	0	1	4
OG0006364	3	0	0	1	0	4
OG0006365	1	0	0	0	3	4
OG0006366	1	1	1	0	1	4
OG0006367	1	1	1	0	1	4
OG0006368	1	1	0	1	1	4
OG0006369	1	1	0	1	1	4
OG0006370	1	1	0	0	2	4
OG0006371	1	1	1	0	1	4
OG0006372	1	1	1	0	1	4
OG0006373	1	1	1	0	1	4
OG0006374	1	1	1	0	1	4
OG0006375	1	1	1	0	1	4
OG0006376	1	1	1	0	1	4
OG0006377	1	0	0	0	3	4
OG0006378	1	0	0	2	1	4
OG0006379	4	0	0	0	0	4
OG0006380	1	1	1	1	0	4
OG0006381	4	0	0	0	0	4
OG0006382	1	1	1	0	1	4
OG0006383	1	0	0	1	2	4
OG0006384	4	0	0	0	0	4
OG0006385	1	1	1	0	1	4
OG0006386	4	0	0	0	0	4
OG0006387	1	1	1	0	1	4
OG0006388	3	0	0	0	1	4
OG0006389	1	1	1	0	1	4
OG0006390	1	0	1	1	1	4
OG0006391	1	1	1	0	1	4
OG0006392	1	1	1	0	1	4
OG0006393	1	1	0	1	1	4
OG0006394	1	1	1	0	1	4
OG0006395	2	1	0	1	0	4
OG0006396	1	0	0	1	2	4
OG0006397	1	1	0	1	1	4
OG0006398	1	1	1	0	1	4
