Orthogroup	vvermcdc19_braker	acastellanii_braker
OG0006350	vverm_g15791.t1, vverm_g7386.t1	acastellanii_g8909.t1
OG0006351	vverm_g4870.t1	acastellanii_g8934.t1
OG0006354	vverm_g10105.t1	acastellanii_g8973.t1
OG0006355	vverm_g14958.t1	acastellanii_g8977.t1
OG0006357	vverm_g10039.t1	acastellanii_g4506.t1
OG0006357	vverm_g12841.t1	acastellanii_g9006.t1
OG0006358	vverm_g10949.t1	acastellanii_g9022.t1
OG0006359	vverm_g13481.t1	acastellanii_g9027.t1
OG0006360	vverm_g10214.t1	acastellanii_g9062.t2, acastellanii_g9062.t1
OG0006361	vverm_g11781.t1, vverm_g2094.t1	acastellanii_g9069.t1
OG0006363	vverm_g3738.t1	acastellanii_g8651.t1
OG0006365	vverm_g14383.t1, vverm_g14381.t1, vverm_g14383.t2	acastellanii_g8632.t1
OG0006366	vverm_g276.t1	acastellanii_g8453.t1
OG0006367	vverm_g258.t1	acastellanii_g8456.t1
OG0006368	vverm_g4411.t1	acastellanii_g8462.t1
OG0006369	vverm_g12712.t1	acastellanii_g8474.t1
OG0006370	vverm_g6613.t1, vverm_g16.t1	acastellanii_g8476.t1
OG0006371	vverm_g974.t1	acastellanii_g8525.t1
OG0006372	vverm_g7802.t1	acastellanii_g8528.t1
OG0006373	vverm_g142.t1	acastellanii_g8542.t1
OG0006374	vverm_g9000.t1	acastellanii_g8561.t1
OG0006375	vverm_g7051.t1	acastellanii_g8609.t1
OG0006376	vverm_g2122.t1	acastellanii_g8024.t1
OG0006377	vverm_g14626.t1, vverm_g993.t2, vverm_g993.t1	acastellanii_g8033.t1
OG0006378	vverm_g1678.t1	acastellanii_g8045.t1
OG0006382	vverm_g8726.t1	acastellanii_g8120.t1
OG0006383	vverm_g6849.t1, vverm_g6849.t2	acastellanii_g8134.t1
OG0006385	vverm_g15779.t1	acastellanii_g8174.t1
OG0006387	vverm_g7549.t1	acastellanii_g8218.t1
OG0006388	vverm_g926.t1	acastellanii_g4603.t1, acastellanii_g8238.t1, acastellanii_g2131.t1
OG0006389	vverm_g1917.t1	acastellanii_g8286.t1
OG0006390	vverm_g11059.t1	acastellanii_g8293.t1
OG0006391	vverm_g6344.t1	acastellanii_g8295.t1
OG0006392	vverm_g2473.t1	acastellanii_g8322.t1
OG0006393	vverm_g16854.t1	acastellanii_g8327.t1
OG0006394	vverm_g394.t1	acastellanii_g8347.t1
OG0006396	vverm_g2851.t2, vverm_g2851.t1	acastellanii_g8353.t1
OG0006397	vverm_g15030.t1	acastellanii_g7965.t1
OG0006398	vverm_g5406.t1	acastellanii_g7966.t1
OG0006399	vverm_g9914.t1	acastellanii_g7937.t1
OG0006400	vverm_g16706.t1	acastellanii_g7763.t1
OG0006401	vverm_g11065.t1	acastellanii_g7771.t1
OG0006402	vverm_g6769.t1	acastellanii_g7772.t1, acastellanii_g7704.t2
OG0006404	vverm_g4787.t1	acastellanii_g7812.t1, acastellanii_g7810.t1
OG0006405	vverm_g15257.t1	acastellanii_g7827.t1
OG0006406	vverm_g7485.t1, vverm_g7485.t2	acastellanii_g7860.t1, acastellanii_g7860.t2
OG0006407	vverm_g9490.t1	acastellanii_g7873.t2, acastellanii_g7873.t1, acastellanii_g6561.t1
OG0006409	vverm_g3192.t1	acastellanii_g7892.t2
OG0006410	vverm_g7343.t1	acastellanii_g7898.t1
OG0006411	vverm_g7867.t1	acastellanii_g7931.t1
OG0006412	vverm_g12451.t1	acastellanii_g7743.t1
OG0006415	vverm_g1722.t1, vverm_g14737.t1	acastellanii_g7607.t1
OG0006416	vverm_g4353.t1	acastellanii_g7616.t2, acastellanii_g7616.t1
OG0006418	vverm_g8008.t1	acastellanii_g7530.t1
OG0006419	vverm_g11269.t1, vverm_g11269.t2	acastellanii_g44.t1, acastellanii_g7542.t1
OG0006421	vverm_g13227.t1	acastellanii_g7505.t1
OG0006422	vverm_g223.t1	acastellanii_g7494.t1
OG0006423	vverm_g691.t1	acastellanii_g3540.t1, acastellanii_g7424.t1
OG0006424	vverm_g9432.t1, vverm_g7496.t1	acastellanii_g6778.t1, acastellanii_g7464.t1
OG0006425	vverm_g7440.t1, vverm_g5677.t1, vverm_g3296.t1	acastellanii_g7470.t1
OG0006426	vverm_g14519.t1	acastellanii_g7485.t1
OG0006427	vverm_g16687.t1	acastellanii_g7332.t1
OG0006428	vverm_g10062.t1	acastellanii_g7346.t1
OG0006429	vverm_g15636.t1	acastellanii_g7348.t1
OG0006434	vverm_g702.t1	acastellanii_g7238.t2, acastellanii_g7238.t1
OG0006436	vverm_g4431.t1	acastellanii_g7229.t1, acastellanii_g2564.t1, acastellanii_g7229.t2
OG0006437	vverm_g2809.t1	acastellanii_g7230.t1, acastellanii_g7230.t2
OG0006439	vverm_g11530.t1	acastellanii_g7001.t1
OG0006440	vverm_g3329.t1, vverm_g2195.t1	acastellanii_g7028.t1, acastellanii_g7028.t2
OG0006441	vverm_g8548.t1	acastellanii_g7047.t1
OG0006442	vverm_g11542.t1	acastellanii_g7068.t1, acastellanii_g4613.t2, acastellanii_g4613.t1
OG0006443	vverm_g9153.t1	acastellanii_g7076.t1
OG0006444	vverm_g9920.t1	acastellanii_g7081.t1
OG0006446	vverm_g5986.t1	acastellanii_g7087.t1
OG0006447	vverm_g5995.t1	acastellanii_g7140.t1
OG0006448	vverm_g5957.t1	acastellanii_g7150.t1
OG0006449	vverm_g5145.t1	acastellanii_g7162.t1
OG0006450	vverm_g4369.t1	acastellanii_g7200.t1
OG0006453	vverm_g2256.t1	acastellanii_g6806.t1
OG0006454	vverm_g16844.t1	acastellanii_g6823.t1
OG0006456	vverm_g12857.t2, vverm_g12857.t1	acastellanii_g6841.t1, acastellanii_g1505.t1
OG0006458	vverm_g2416.t1	acastellanii_g5430.t1, acastellanii_g6857.t1
OG0006459	vverm_g3535.t1	acastellanii_g6905.t1
OG0006460	vverm_g9632.t1	acastellanii_g6738.t1, acastellanii_g6738.t2
OG0006461	vverm_g14859.t1	acastellanii_g6754.t1
OG0006462	vverm_g1876.t1	acastellanii_g6021.t1, acastellanii_g6021.t2
OG0006466	vverm_g4941.t1	acastellanii_g6068.t1
OG0006470	vverm_g9327.t1, vverm_g1839.t1	acastellanii_g6090.t1
OG0006471	vverm_g2509.t1	acastellanii_g6113.t1
OG0006472	vverm_g11298.t1	acastellanii_g6123.t1
OG0006474	vverm_g6681.t1	acastellanii_g6148.t2
OG0006475	vverm_g10311.t1	acastellanii_g6201.t1
OG0006477	vverm_g14433.t1	acastellanii_g6277.t1
OG0006478	vverm_g6392.t1	acastellanii_g6278.t1, acastellanii_g6278.t2
OG0006479	vverm_g12439.t1	acastellanii_g6289.t1
OG0006480	vverm_g12434.t1	acastellanii_g6314.t1
OG0006482	vverm_g992.t1	acastellanii_g6394.t1
OG0006483	vverm_g2706.t1	acastellanii_g6402.t1
OG0006485	vverm_g16174.t1	acastellanii_g6419.t1
OG0006486	vverm_g4074.t1	acastellanii_g6449.t1, acastellanii_g6449.t2
OG0006487	vverm_g6623.t1	acastellanii_g6473.t1
OG0006488	vverm_g3598.t1	acastellanii_g6533.t1
OG0006489	vverm_g8543.t1, vverm_g8543.t2, vverm_g2876.t1	acastellanii_g6619.t1
OG0006490	vverm_g2691.t1, vverm_g2691.t2, vverm_g3074.t3	acastellanii_g6635.t1
OG0006491	vverm_g3705.t1	acastellanii_g6642.t1
OG0006493	vverm_g9101.t1	acastellanii_g5972.t1
OG0006495	vverm_g13486.t1	acastellanii_g5892.t1
OG0006497	vverm_g2245.t1	acastellanii_g5903.t1
OG0006498	vverm_g980.t2, vverm_g980.t1	acastellanii_g5918.t1, acastellanii_g5918.t2
OG0006499	vverm_g14509.t1	acastellanii_g5804.t1
OG0006500	vverm_g1687.t1	acastellanii_g5810.t1
OG0006502	vverm_g9484.t1	acastellanii_g5702.t1
OG0006503	vverm_g788.t1, vverm_g11719.t1	acastellanii_g5705.t1
OG0006504	vverm_g14249.t1	acastellanii_g5765.t1
OG0006506	vverm_g6453.t1	acastellanii_g5522.t1
OG0006507	vverm_g5749.t1	acastellanii_g5557.t1
OG0006509	vverm_g16308.t1	acastellanii_g5618.t1
OG0006511	vverm_g15537.t1	acastellanii_g977.t2, acastellanii_g5473.t1, acastellanii_g977.t1
OG0006512	vverm_g10582.t1, vverm_g10756.t1, vverm_g8375.t1	acastellanii_g5453.t1
OG0006514	vverm_g14788.t1	acastellanii_g5379.t1
OG0006515	vverm_g11217.t1, vverm_g11217.t2	acastellanii_g5238.t1, acastellanii_g657.t1
OG0006516	vverm_g4962.t1, vverm_g4962.t2	acastellanii_g5252.t1
OG0006517	vverm_g11792.t1	acastellanii_g5283.t1
OG0006518	vverm_g12267.t1	acastellanii_g5322.t1
OG0006519	vverm_g9019.t1	acastellanii_g5335.t1
OG0006520	vverm_g11630.t1	acastellanii_g5352.t1
OG0006521	vverm_g14624.t1	acastellanii_g5161.t1
OG0006522	vverm_g6417.t1	acastellanii_g5162.t1
OG0006524	vverm_g2746.t1	acastellanii_g4996.t1
OG0006525	vverm_g4337.t3, vverm_g4337.t2, vverm_g4337.t1	acastellanii_g5000.t1
OG0006526	vverm_g9880.t2	acastellanii_g5020.t1, acastellanii_g5020.t2
OG0006527	vverm_g13483.t1	acastellanii_g5021.t1
OG0006528	vverm_g10826.t1	acastellanii_g5042.t1
OG0006529	vverm_g14492.t1	acastellanii_g4958.t1
OG0006530	vverm_g784.t1, vverm_g11723.t1	acastellanii_g4924.t1
OG0006533	vverm_g5573.t1	acastellanii_g4880.t1
OG0006534	vverm_g10477.t2, vverm_g10477.t1	acastellanii_g4903.t1
OG0006535	vverm_g13236.t1, vverm_g13236.t2	acastellanii_g4801.t1
OG0006536	vverm_g6188.t1	acastellanii_g4803.t1, acastellanii_g4803.t2
OG0006537	vverm_g16148.t1	acastellanii_g4634.t1
OG0006538	vverm_g11342.t1, vverm_g13327.t1, vverm_g11342.t2	acastellanii_g4642.t1
OG0006539	vverm_g2209.t1	acastellanii_g4645.t1
OG0006540	vverm_g4645.t1	acastellanii_g4649.t1
OG0006541	vverm_g8941.t1	acastellanii_g4665.t1
OG0006542	vverm_g9072.t1	acastellanii_g4668.t1
OG0006543	vverm_g8644.t1	acastellanii_g4687.t1
OG0006546	vverm_g9936.t1	acastellanii_g4581.t1
OG0006547	vverm_g12688.t1	acastellanii_g4401.t1
OG0006548	vverm_g11528.t1	acastellanii_g4420.t1
OG0006550	vverm_g13979.t1	acastellanii_g4442.t1
OG0006551	vverm_g929.t1, vverm_g929.t2	acastellanii_g4367.t1, acastellanii_g1641.t1
OG0006552	vverm_g6034.t1	acastellanii_g4020.t1
OG0006556	vverm_g12115.t1	acastellanii_g4104.t1
OG0006558	vverm_g2566.t1	acastellanii_g4156.t2, acastellanii_g4156.t1, acastellanii_g4160.t1
OG0006559	vverm_g13463.t1	acastellanii_g4164.t1
OG0006560	vverm_g6298.t1	acastellanii_g4199.t1
OG0006561	vverm_g15075.t1	acastellanii_g3505.t1, acastellanii_g4209.t1
OG0006562	vverm_g15977.t1	acastellanii_g4210.t1
OG0006563	vverm_g4046.t1, vverm_g8263.t1	acastellanii_g4213.t1
OG0006564	vverm_g4742.t1	acastellanii_g4253.t1
OG0006566	vverm_g5360.t1	acastellanii_g4296.t1
OG0006568	vverm_g16850.t1	acastellanii_g4325.t1
OG0006569	vverm_g13213.t1	acastellanii_g3983.t1
OG0006570	vverm_g12746.t1	acastellanii_g3925.t1
OG0006572	vverm_g7308.t1	acastellanii_g3932.t1
OG0006573	vverm_g6982.t1	acastellanii_g3860.t1
OG0006574	vverm_g4805.t1	acastellanii_g3753.t1
OG0006575	vverm_g5216.t1	acastellanii_g3795.t1, acastellanii_g3794.t1
OG0006576	vverm_g3428.t1	acastellanii_g3819.t1
OG0006577	vverm_g2424.t1	acastellanii_g3830.t1
OG0006578	vverm_g13405.t1	acastellanii_g3834.t1
OG0006579	vverm_g13359.t1	acastellanii_g3836.t2, acastellanii_g3836.t1
OG0006580	vverm_g5595.t1	acastellanii_g3738.t1
OG0006581	vverm_g5868.t1, vverm_g14071.t1	acastellanii_g3708.t1
OG0006582	vverm_g3214.t1	acastellanii_g3640.t1
OG0006583	vverm_g362.t1	acastellanii_g3643.t2, acastellanii_g3643.t1
OG0006585	vverm_g6676.t1	acastellanii_g3606.t1
OG0006587	vverm_g1832.t1	acastellanii_g3518.t1
OG0006588	vverm_g12136.t1	acastellanii_g3522.t1
OG0006589	vverm_g14780.t1	acastellanii_g3581.t1
OG0006590	vverm_g16386.t1	acastellanii_g3583.t1
OG0006592	vverm_g3062.t1	acastellanii_g3437.t1
OG0006593	vverm_g1154.t1, vverm_g1154.t2	acastellanii_g3466.t1
OG0006594	vverm_g8970.t1	acastellanii_g3361.t1
OG0006597	vverm_g13434.t1, vverm_g13434.t2	acastellanii_g3392.t1, acastellanii_g3392.t2
OG0006598	vverm_g8194.t1	acastellanii_g3301.t1
OG0006600	vverm_g15096.t1	acastellanii_g3241.t1, acastellanii_g2940.t1
OG0006601	vverm_g81.t2, vverm_g81.t1	acastellanii_g3186.t1
OG0006602	vverm_g7328.t1	acastellanii_g2965.t1
OG0006603	vverm_g12733.t1	acastellanii_g2991.t1
OG0006604	vverm_g2461.t1	acastellanii_g3032.t1
OG0006607	vverm_g5939.t1	acastellanii_g3117.t1
OG0006608	vverm_g16889.t1	acastellanii_g2868.t1
OG0006609	vverm_g7664.t1, vverm_g5411.t1	acastellanii_g2908.t1, acastellanii_g2908.t2
OG0006612	vverm_g15357.t1	acastellanii_g2848.t1, acastellanii_g2848.t2, acastellanii_g2848.t3
OG0006613	vverm_g14881.t1, vverm_g14881.t2	acastellanii_g2786.t1, acastellanii_g2786.t2
OG0006615	vverm_g10121.t1	acastellanii_g2754.t2, acastellanii_g2754.t3, acastellanii_g2754.t1
OG0006616	vverm_g14427.t1	acastellanii_g2677.t1
OG0006619	vverm_g8799.t1	acastellanii_g2501.t1
OG0006626	vverm_g2220.t1, vverm_g1119.t2, vverm_g1119.t1	acastellanii_g2615.t1
OG0006627	vverm_g153.t1	acastellanii_g2347.t1, acastellanii_g2347.t2
OG0006628	vverm_g10277.t1	acastellanii_g2305.t1
OG0006630	vverm_g111.t1	acastellanii_g1810.t1
OG0006631	vverm_g3698.t1	acastellanii_g1832.t1
OG0006632	vverm_g6317.t1	acastellanii_g1853.t1
OG0006633	vverm_g15784.t1	acastellanii_g1854.t1
OG0006634	vverm_g15594.t1	acastellanii_g1891.t1
OG0006635	vverm_g1294.t1	acastellanii_g1918.t1
OG0006636	vverm_g751.t1, vverm_g13264.t1	acastellanii_g1963.t1
OG0006638	vverm_g3109.t1, vverm_g3154.t1, vverm_g3154.t2	acastellanii_g1988.t1
OG0006639	vverm_g13357.t1	acastellanii_g2018.t1
OG0006640	vverm_g5131.t1	acastellanii_g2062.t1
OG0006641	vverm_g8224.t1	acastellanii_g2064.t1
OG0006643	vverm_g4124.t1	acastellanii_g2165.t1
OG0006644	vverm_g8794.t1	acastellanii_g2167.t1
OG0006645	vverm_g16577.t1	acastellanii_g2203.t1
OG0006646	vverm_g16188.t1	acastellanii_g2269.t1
OG0006648	vverm_g11553.t1	acastellanii_g1715.t1
OG0006649	vverm_g13449.t1	acastellanii_g1492.t1
OG0006650	vverm_g3301.t1	acastellanii_g1495.t1
OG0006651	vverm_g15282.t2, vverm_g15282.t1	acastellanii_g1499.t1
OG0006652	vverm_g4756.t1	acastellanii_g1519.t1, acastellanii_g1519.t2
OG0006653	vverm_g8808.t1	acastellanii_g1529.t1
OG0006654	vverm_g8027.t1	acastellanii_g1531.t1
OG0006656	vverm_g8738.t1	acastellanii_g1554.t1
OG0006657	vverm_g6049.t1	acastellanii_g1569.t2, acastellanii_g1569.t1
OG0006658	vverm_g5431.t2, vverm_g5431.t1	acastellanii_g1464.t1
OG0006659	vverm_g4895.t1	acastellanii_g1458.t1
OG0006660	vverm_g16195.t3	acastellanii_g1447.t1
OG0006661	vverm_g9254.t1	acastellanii_g1404.t1
OG0006662	vverm_g13494.t1, vverm_g3792.t1	acastellanii_g588.t1, acastellanii_g1393.t1
OG0006663	vverm_g3358.t1	acastellanii_g1387.t1
OG0006666	vverm_g15185.t1, vverm_g14690.t1	acastellanii_g1361.t1, acastellanii_g1361.t2
OG0006667	vverm_g6957.t1, vverm_g6957.t2	acastellanii_g1363.t1
OG0006668	vverm_g6407.t1	acastellanii_g1271.t1
OG0006670	vverm_g8508.t2, vverm_g8508.t1	acastellanii_g1219.t1
OG0006671	vverm_g9066.t1, vverm_g6233.t1	acastellanii_g1224.t1, acastellanii_g1224.t2
OG0006676	vverm_g4310.t1	acastellanii_g1039.t1
OG0006677	vverm_g5059.t1	acastellanii_g1041.t1, acastellanii_g1045.t1
OG0006678	vverm_g13021.t1	acastellanii_g1044.t2, acastellanii_g1044.t3, acastellanii_g1044.t1
OG0006681	vverm_g9182.t1	acastellanii_g685.t1
OG0006682	vverm_g4906.t1	acastellanii_g761.t1
OG0006683	vverm_g5645.t1, vverm_g5645.t2	acastellanii_g774.t1
OG0006684	vverm_g13217.t1	acastellanii_g789.t1
OG0006685	vverm_g15631.t1	acastellanii_g816.t1
OG0006686	vverm_g13990.t1	acastellanii_g821.t1
OG0006687	vverm_g15654.t1	acastellanii_g823.t1
OG0006688	vverm_g8765.t1	acastellanii_g824.t1
OG0006689	vverm_g2400.t1	acastellanii_g857.t2, acastellanii_g857.t1
OG0006690	vverm_g1538.t1	acastellanii_g559.t1
OG0006691	vverm_g8515.t1	acastellanii_g580.t1
OG0006692	vverm_g13719.t1	acastellanii_g489.t1
OG0006694	vverm_g15066.t1	acastellanii_g515.t1
OG0006696	vverm_g2339.t1	acastellanii_g290.t1
OG0006697	vverm_g2240.t1	acastellanii_g259.t1
OG0008160	vverm_g3536.t1	acastellanii_g14151.t1
OG0008166	vverm_g16733.t1	acastellanii_g10370.t1, acastellanii_g14101.t1
OG0008174	vverm_g16875.t1	acastellanii_g13624.t1
OG0008175	vverm_g1800.t1	acastellanii_g13629.t1
OG0008177	vverm_g574.t1	acastellanii_g13659.t1
OG0008178	vverm_g8974.t1	acastellanii_g13664.t1
OG0008187	vverm_g13012.t1	acastellanii_g13797.t1
OG0008192	vverm_g12415.t3	acastellanii_g13923.t1
OG0008193	vverm_g2802.t1	acastellanii_g13957.t1
OG0008195	vverm_g10665.t1	acastellanii_g8684.t1, acastellanii_g13963.t2
OG0008196	vverm_g14804.t1	acastellanii_g14006.t1
OG0008199	vverm_g5546.t1, vverm_g3491.t1	acastellanii_g14027.t1
OG0008204	vverm_g2441.t1	acastellanii_g13529.t1
OG0008207	vverm_g7771.t1	acastellanii_g13495.t1
OG0008209	vverm_g6085.t1	acastellanii_g13498.t1, acastellanii_g13498.t2
OG0008211	vverm_g15298.t1	acastellanii_g13482.t1
OG0008217	vverm_g8439.t1	acastellanii_g13111.t1, acastellanii_g13111.t2
OG0008218	vverm_g5148.t1	acastellanii_g13113.t1
OG0008220	vverm_g16237.t1	acastellanii_g13127.t1
OG0008222	vverm_g10078.t1	acastellanii_g13151.t1
OG0008224	vverm_g8758.t1	acastellanii_g13220.t1
OG0008227	vverm_g11129.t2	acastellanii_g13273.t1
OG0008235	vverm_g16650.t1	acastellanii_g2250.t1, acastellanii_g13404.t1
OG0008239	vverm_g767.t1, vverm_g13279.t1	acastellanii_g13440.t1
OG0008240	vverm_g2515.t1	acastellanii_g9997.t1, acastellanii_g13448.t1
OG0008242	vverm_g4306.t1	acastellanii_g13056.t1
OG0008248	vverm_g12828.t1, vverm_g3775.t1	acastellanii_g12970.t1
OG0008262	vverm_g3755.t1	acastellanii_g12835.t1
OG0008265	vverm_g3679.t2	acastellanii_g12698.t1, acastellanii_g12693.t1
OG0008270	vverm_g2265.t1	acastellanii_g12737.t1
OG0008271	vverm_g2467.t1	acastellanii_g12757.t2, acastellanii_g12757.t1
OG0008275	vverm_g13001.t1	acastellanii_g12662.t2, acastellanii_g12662.t1
OG0008276	vverm_g10195.t1, vverm_g75.t1	acastellanii_g12664.t1
OG0008279	vverm_g16321.t1	acastellanii_g12630.t1
OG0008280	vverm_g3882.t1	acastellanii_g12619.t1
OG0008284	vverm_g9908.t1	acastellanii_g12608.t1
OG0008287	vverm_g7017.t1	acastellanii_g12447.t1
OG0008288	vverm_g13472.t1	acastellanii_g12464.t1
OG0008289	vverm_g6398.t2, vverm_g6398.t1	acastellanii_g12478.t1
OG0008290	vverm_g12465.t1	acastellanii_g12492.t1, acastellanii_g12492.t2
OG0008301	vverm_g4492.t1	acastellanii_g11846.t1
OG0008304	vverm_g6217.t1	acastellanii_g11881.t1
OG0008306	vverm_g6189.t1, vverm_g6189.t2	acastellanii_g11955.t1
OG0008311	vverm_g14091.t1	acastellanii_g12103.t2, acastellanii_g12103.t1
OG0008312	vverm_g6168.t1, vverm_g6168.t2	acastellanii_g12121.t1
OG0008316	vverm_g6663.t1	acastellanii_g12229.t1, acastellanii_g5155.t1
OG0008324	vverm_g13848.t1	acastellanii_g11744.t1, acastellanii_g1462.t1
OG0008328	vverm_g12503.t1, vverm_g13138.t1	acastellanii_g11643.t1
OG0008329	vverm_g12727.t1, vverm_g12767.t1	acastellanii_g11661.t1
OG0008330	vverm_g4928.t1	acastellanii_g11662.t1
OG0008331	vverm_g8615.t1	acastellanii_g11676.t1
OG0008332	vverm_g15340.t1	acastellanii_g11695.t1, acastellanii_g5625.t1
OG0008336	vverm_g6621.t1	acastellanii_g11505.t1
OG0008338	vverm_g11625.t1	acastellanii_g11517.t1
OG0008341	vverm_g4301.t1	acastellanii_g11579.t1
OG0008342	vverm_g14793.t1	acastellanii_g51.t1, acastellanii_g11581.t1
OG0008344	vverm_g15875.t1	acastellanii_g11405.t1
OG0008346	vverm_g13811.t2, vverm_g13811.t1	acastellanii_g11444.t1
OG0008351	vverm_g16867.t1	acastellanii_g11345.t1
OG0008354	vverm_g9913.t1	acastellanii_g11381.t1
OG0008358	vverm_g15134.t1	acastellanii_g11265.t1, acastellanii_g11265.t2
OG0008372	vverm_g16085.t2, vverm_g16085.t1	acastellanii_g11038.t1
OG0008374	vverm_g8812.t1	acastellanii_g11073.t1, acastellanii_g9849.t1
OG0008375	vverm_g9882.t1	acastellanii_g11109.t1
OG0008378	vverm_g573.t1	acastellanii_g10900.t1
OG0008380	vverm_g9747.t1, vverm_g9747.t2	acastellanii_g10914.t2
OG0008391	vverm_g7923.t1	acastellanii_g10825.t1, acastellanii_g10825.t2
OG0008392	vverm_g10427.t1, vverm_g14116.t1	acastellanii_g10829.t1
OG0008398	vverm_g14517.t1	acastellanii_g10635.t1
OG0008400	vverm_g11400.t2, vverm_g11400.t1	acastellanii_g10657.t1
OG0008405	vverm_g13040.t1, vverm_g4392.t1	acastellanii_g10428.t4
OG0008408	vverm_g8155.t1	acastellanii_g10480.t1
OG0008409	vverm_g13029.t1	acastellanii_g10507.t1, acastellanii_g10508.t1
OG0008425	vverm_g1591.t1	acastellanii_g10355.t1
OG0008427	vverm_g3827.t1	acastellanii_g10379.t1
OG0008428	vverm_g12248.t1	acastellanii_g10404.t1
OG0008429	vverm_g4269.t1	acastellanii_g10408.t1
OG0008433	vverm_g13830.t1	acastellanii_g10057.t1, acastellanii_g10057.t2
OG0008438	vverm_g8242.t1, vverm_g11167.t1	acastellanii_g10198.t1
OG0008441	vverm_g1107.t1	acastellanii_g9983.t1, acastellanii_g4844.t1
OG0008442	vverm_g9607.t1	acastellanii_g9604.t1
OG0008443	vverm_g1546.t1	acastellanii_g9618.t1
OG0008445	vverm_g8126.t1	acastellanii_g9654.t1, acastellanii_g9655.t1
OG0008447	vverm_g107.t1	acastellanii_g9676.t1
OG0008450	vverm_g4400.t1	acastellanii_g9729.t1
OG0008453	vverm_g3344.t1	acastellanii_g9789.t1, acastellanii_g9789.t2
OG0008454	vverm_g862.t1	acastellanii_g9813.t1, acastellanii_g673.t1
OG0008456	vverm_g16244.t1	acastellanii_g9818.t1
OG0008457	vverm_g9419.t1	acastellanii_g9861.t2, acastellanii_g9861.t1
OG0008458	vverm_g660.t1	acastellanii_g3058.t1, acastellanii_g9881.t1
OG0008463	vverm_g16591.t1, vverm_g9354.t1	acastellanii_g9960.t1
OG0008467	vverm_g5034.t1	acastellanii_g9384.t2, acastellanii_g9384.t1
OG0008469	vverm_g11918.t1	acastellanii_g9407.t1
OG0008474	vverm_g5142.t1	acastellanii_g9519.t1
OG0008475	vverm_g2025.t2, vverm_g2025.t1	acastellanii_g9529.t1
OG0008476	vverm_g4190.t1	acastellanii_g9531.t1
OG0008477	vverm_g1440.t1	acastellanii_g9583.t1, acastellanii_g9581.t1
OG0008484	vverm_g2595.t1	acastellanii_g9218.t1, acastellanii_g9218.t2
OG0008488	vverm_g4841.t1	acastellanii_g9161.t1
OG0008489	vverm_g3809.t1	acastellanii_g9173.t1, acastellanii_g9175.t1
OG0008491	vverm_g15952.t1	acastellanii_g9181.t1
OG0008493	vverm_g16711.t1	acastellanii_g9112.t1
OG0008494	vverm_g12412.t1, vverm_g12412.t2	acastellanii_g8733.t1
OG0008496	vverm_g9923.t1	acastellanii_g8772.t1
OG0008502	vverm_g14500.t1	acastellanii_g8830.t1
OG0008503	vverm_g4856.t1	acastellanii_g8862.t1
OG0008504	vverm_g8101.t1	acastellanii_g8913.t2, acastellanii_g8913.t1
OG0008505	vverm_g14692.t1, vverm_g15183.t1	acastellanii_g8942.t1
OG0008507	vverm_g2165.t1	acastellanii_g8996.t1, acastellanii_g8996.t2
OG0008508	vverm_g14487.t2, vverm_g14487.t1	acastellanii_g9009.t1
OG0008509	vverm_g2200.t1	acastellanii_g9061.t1, acastellanii_g9061.t2
OG0008510	vverm_g16924.t1	acastellanii_g9070.t2, acastellanii_g9070.t1
OG0008512	vverm_g13024.t1	acastellanii_g8715.t1
OG0008514	vverm_g6774.t1	acastellanii_g8693.t1
OG0008518	vverm_g4134.t1	acastellanii_g8652.t1
OG0008522	vverm_g13636.t1	acastellanii_g3231.t1, acastellanii_g8630.t1
OG0008526	vverm_g15286.t1	acastellanii_g8522.t1
OG0008527	vverm_g12740.t1	acastellanii_g8527.t1
OG0008528	vverm_g1592.t1	acastellanii_g8538.t1
OG0008538	vverm_g9110.t1	acastellanii_g8073.t1
OG0008539	vverm_g4818.t1	acastellanii_g8082.t1
OG0008541	vverm_g12858.t2	acastellanii_g7903.t1, acastellanii_g8121.t1
OG0008543	vverm_g5394.t1	acastellanii_g8186.t1
OG0008544	vverm_g14795.t1	acastellanii_g8208.t2, acastellanii_g8208.t1
OG0008548	vverm_g5640.t2	acastellanii_g8288.t1
OG0008549	vverm_g6087.t1, vverm_g6087.t2	acastellanii_g8336.t1
OG0008550	vverm_g14516.t1	acastellanii_g8340.t1
OG0008552	vverm_g3913.t1	acastellanii_g8393.t1
OG0008555	vverm_g10908.t1, vverm_g10983.t1	acastellanii_g8007.t3
OG0008562	vverm_g16873.t1	acastellanii_g7766.t1
OG0008565	vverm_g16848.t1	acastellanii_g7815.t1
OG0008567	vverm_g10623.t1	acastellanii_g7847.t1
